Genetic ID,Master ID,Skeletal code,Skeletal element,"Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]",Publication,"Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)","Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]","Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]","Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE",Age at Death from physical anthropology,Group ID,Locality,Political Entity,Lat.,Long.,Pulldown Strategy,Data source,No. Libraries,1240k coverage (taken from original pulldown where possible),SNPs hit on autosomal targets (Computed using easystats on 1240k snpset),SNPs hit on autosomal targets (Computed using easystats on HO snpset),Molecular Sex,Family ID and position within family,Y haplogroup (manual curation in terminal mutation format),Y haplogroup (manual curation in ISOGG format),mtDNA coverage (merged data),mtDNA haplogroup if >2x or published,mtDNA match to consensus if >2x (merged data),Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data),Sex ratio [Y/(Y+X) counts] (merged data),"Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)",Libraries,ASSESSMENT,"ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0."
I1536,I1536,ESP17,tooth,2015,MathiesonNature2015,Context: Archaeological - Period,4225,130,2500-2050 BCE,..,Germany_CordedWare,Esperstedt,Germany,51.42,11.68,Repulldown on 3.2M snpset,1240K,1,0.105,112661,59317,M,n/a (no relatives detected),..,..,112.040437,U5a1g2,"[0.995,1]",0.141,..,ds.half,S1536.L1,PASS,..
I0803,I0803,EUL41,tooth,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,3977,56,"2135-1941 calBCE (3650±26 BP, MAMS-22822)",..,Germany_EBA_Unetice,Eulau,Germany,51.167663,11.847527,Repulldown on 3.2M snpset,1240K,1,0.228,211861,77234,F,n/a (no relatives detected),n/a (female),n/a (female),200,H4a1a1a,"[0.989,0.996]",0.109,0.014,ds.half,S0803.L1,PASS,..
I0804,I0804,EUL57,tooth,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,4010,53,"2139-1959 calBCE (3671±26 BP, MAMS-22821)",..,Germany_EBA_Unetice,Eulau,Germany,51.167663,11.847527,Repulldown on 3.2M snpset,1240K,1,0.054,59911,36093,M,n/a (no relatives detected),..,I2,131,H3,"[0.980,0.993]",0.073,0.611,ds.half,S0804.L1,PASS,..
I2022,I2022,HAL22b,tooth,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.018,20567,11102,F,n/a (no relatives detected),n/a (female),n/a (female),168,T2b,"[0.997,1.000]",0.076,0.007,ds.half,S2022.L2,PASS,..
I2020,I2020,HAL20b,tooth,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK_1d.or.2d.rel.I1550,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.056,63068,34155,M,"Germany, Halberstadt-Sonntagsfeld Family C (2 members) (I1550-I2020 are 1st or 2nd degree relatives)",..,..,855,K1a2,"[0.999,1.000]",0.117,0.416,ds.half,S2020.L2,PASS,..
I2008,I2008,HAL07a,tooth,2017,LipsonNature2017,Direct: IntCal20,7041,72,"5211-4957 calBCE (6137±35 BP, KIA-40342)",..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.048,53886,29037,F,n/a (no relatives detected),n/a (female),n/a (female),..,N1a1a1,..,..,..,ds.half,S2008.aL1,PASS,..
I2017,I2017,HAL18a,tooth,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.02,22245,11705,F,n/a (no relatives detected),n/a (female),n/a (female),..,K2a,..,..,..,ds.half,S2017.aL1,PASS,..
I2026,I2026,HAL27a,bone,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.05,56100,30070,M,n/a (no relatives detected),..,..,..,N1a1a1a3,..,..,..,ds.half,S2026.aL1,PASS,..
I2029,I2029,HAL31a,tooth,2017,LipsonNature2017,Direct: IntCal20,7100,66,"5299-5049 calBCE (6211±32 BP, KIA-40349)",..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.12,127686,69064,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1,..,..,..,ds.half,S2029.aL1,PASS,..
I2032,I2032,HAL35b,tooth,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.104,112397,59607,F,n/a (no relatives detected),n/a (female),n/a (female),..,J1c,..,..,..,ds.half,S2032.aL1,PASS,..
I2036,I2036,HAL38a,tooth,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.292,280919,150129,F,"Germany, Halberstadt-Sonntagsfeld Family A (2 members) (I2036-I2016 are 1st or 2nd degree relatives)",n/a (female),n/a (female),..,V1,..,..,..,ds.half,S2036.aL1,PASS,..
I2038,I2038,HAL40a,bone,2017,LipsonNature2017,Context: Dates(s) on 1d relative (I2005),7125,101,5350-5000 BCE,..,Germany_EN_LBK,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.173,179216,95897,F,"Germany, Halberstadt-Sonntagsfeld Family B (2 members) (I2038 is a 1st degree relative of I2005 )",n/a (female),n/a (female),..,T2b,..,..,..,ds.half,S2038.aL1,PASS,..
I2016,I2016,HAL17b,bone,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK_1d.or.2d.rel.I2036,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.024,26400,14302,F,"Germany, Halberstadt-Sonntagsfeld Family A (2 members) (I2036-I2016 are 1st or 2nd degree relatives)",n/a (female),n/a (female),..,V1,..,..,..,ds.half,S2016.aL1,PASS,..
I2021,I2021,HAL21a,tooth,2017,LipsonNature2017,Context: Archaeological - Period,7125,188,5500-4850 BCE,..,Germany_EN_LBK_lc,Halberstadt-Sonntagsfeld,Germany,51.89583333,11.04666667,Repulldown on 3.2M snpset,1240K,1,0.013,13841,7451,M,n/a (no relatives detected),..,..,..,T2b,..,..,..,ds.half,S2021.aL1,PASS,..
POST_2,POST_2,POST_2,..,2019,MittnikScience2019,Direct: IntCal20,3971,51,"2131-1946 calBCE (3648±19 BP, MAMS-18953)",..,Germany_Lech_EBA,Haunstetten - Postillionstraße,Germany,48.29573,10.89103,Repulldown on 3.2M snpset,1240K,2,0.017732,22776,13198,F,n/a (no relatives detected),n/a (female),n/a (female),..,,..,..,..,"ds.half,ds.half","ABI915_2POST,ABI915_2POST_HS",PASS,..
POST_99_d,POST_99,POST_99,tooth,2019,MittnikScience2019,Direct: IntCal20,3962,53,"2133-1931 calBCE (3641±25 BP, MAMS-18969)",..,Germany_Lech_EBA,Haunstetten - Postillionstraße,Germany,48.29573,10.89103,Repulldown on 3.2M snpset,1240K,1,0.607336,71686,37214,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1a4a1,..,..,..,ds.half,ABI997_99POST,PASS,..
UNTA85_1412,UNTA85_1412,UNTA85_1412,tooth,2019,MittnikScience2019,Direct: IntCal20,3910,42,"2028-1891 calBCE (3602±25 BP, MAMS-18951)",..,Germany_Lech_EBA,Haunstetten - Unterer Talweg 85,Germany,48.31966,10.89153,Repulldown on 3.2M snpset,1240K,2,0.311654,286473,173997,M,n/a (no relatives detected),..,R1b1a2,..,H,..,..,..,"ds.half,ds.half","ABI935_1412UNTA85,ABI935_1412UNTA85_HS",PASS,..
POST_99,POST_99,POST_99,..,2019,MittnikScience2019,Direct: IntCal20,3962,53,"2133-1931 calBCE (3641±25 BP, MAMS-18969)",..,Germany_Lech_EBA_possible.contam,Haunstetten - Postillionstraße,Germany,48.29573,10.89103,Repulldown on 3.2M snpset,1240K,2,9.207351,1001796,537751,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1a4a1,..,..,..,"ds.half,ds.half","ABI997_99POST,ABI997_99POST_HS",PASS,..
I0118,I0118,ALB3,tooth,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,4325,58,"2469-2238 calBCE (3892±32 BP, MAMS-21492)",..,Germany_LN_Alberstedt,Alberstedt,Germany,51.45,11.63,Repulldown on 3.2M snpset,1240K,4,11.371,1056542,575354,F,n/a (no relatives detected),n/a (female),n/a (female),231.954312,H+16311,"[0.975,0.996]",..,..,"ds.plus,ds.plus,ds.plus,ds.plus","S0118.L1,S1220.L1,S0398.L1,S0399.L1",PASS,..
I0550,I0550,KAR22A,tooth,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,4469,33,"2572-2467 calBCE (3993±21 BP, MAMS-23344)",..,Germany_LN_Karsdorf,Karsdorf,Germany,51.28305556,11.65,Repulldown on 3.2M snpset,1240K,1,0.15,157549,92908,F,n/a (no relatives detected),n/a (female),n/a (female),201.003199,T1a1,"[0.996,1]",0.107,..,ds.half,S0550.L1,PASS,..
I0560,I0560,QLB18A,tooth,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,5471,80,"3637-3376 calBCE (4745±52 BP, Erl-7856)",..,Germany_MN_Baalberge,Quedlinburg Site IX,Germany,51.792,11.142,Repulldown on 3.2M snpset,1240K,1,0.407,369769,214298,F,n/a (no relatives detected),n/a (female),n/a (female),231.918945,T2e1,"[0.994,1]",0.106,..,ds.half,S0560.L1,PASS,..
I0807,I0807,ESP30,bone,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,5799,78,"3977-3659 calBCE (5061±62 BP, Erl-7784)",..,Germany_MN_Baalberge,Esperstedt,Germany,51.42,11.68,Repulldown on 3.2M snpset,1240K,1,0.086,87848,32000,M,n/a (no relatives detected),..,..,48.9,H1e1a,"[0.979,0.991]",0.099,0.505,ds.half,S0807.L1,PASS,..
I0172,I0172,ESP24,tooth,2015,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Direct: IntCal20,5155,94,"3363-3029 calBCE (4502±48 BP, Erl-8699)",..,Germany_MN_Esperstedt,Esperstedt,Germany,51.42,11.68,1240K pulldown padded to 3.2M snpset,1240K,3,25.372,1009184,506220,M,n/a (no relatives detected),..,..,1182.455489,T2b,"[0.975,0.992]",..,..,"ds.plus,ds.half,ds.half","S0271.L1,S0662.L1,S0663.L1",PASS,Xcontam=0.007
MX280,MX280,1953/4,petrous,2020,FurtwanglerNatureCommunications2020,Direct: IntCal20,3931,41,"2111-1897 calBCE (3620±22 BP, MAMS-21975)",..,Germany_SouthernGermany_Singen_EBA,"Southern Germany, Singen",Germany,47.767097,8.872239,Repulldown on 3.2M snpset,1240K,1,1.40548,581894,317691,F,"Germany Southern Germany, Singen FamilyA (9 members) ( MX275-MX286 have a father-son relationship (order unknown); MX270-MX275 are brothers; MX254- MX283- MX286 have a son-son-father relationship; MX252 is detected as 2nd or 3rd degree relative of MX286, MX275, and MX270 (who is a 2nd or 3rd degree relative of MX286 and MX279); MX270-MX283-MX288 are mutually detected as 2nd or 3rd degree relatives; MX275 is a 2nd or 3rd degree relative of MX 254, MX283 and MX 288; MX254-MX270, MX288- MX286, and MX279-MX280 are 2nd or 3rd degree relatives)",n/a (female),n/a (female),..,U5a1,..,..,..,ds.half,MX280,PASS,..
I10939,I10939,119 (BRA'06/III/o7/55),petrous (CBD),2019,OlaldeScience2019,Context: Archaeological - Period,3600,144,1900-1400 BCE,..,Gibraltar_EBA,Bray Cave,Gibraltar,36.132004,-5.343773,Repulldown on 3.2M snpset,1240K,1,0.388301,329388,172628,M,n/a (no relatives detected),..,..,..,K1a3a,..,0.089,0.444,ds.half,S10939.Y1.E1.L1,QUESTIONABLE,"Xcontam=[0.014,0.065]"
I10940,I10940,121 (BRA'03/III/P7/1),petrous (CBD),2019,OlaldeScience2019,Context: Archaeological - Period,3600,144,1900-1400 BCE,..,Gibraltar_EBA,Bray Cave,Gibraltar,36.132004,-5.343773,Repulldown on 3.2M snpset,1240K,1,0.028457,31385,15941,M,n/a (no relatives detected),..,..,..,H1e1a,..,0.032,0.439,ds.half,S10940.Y1.E1.L1,PASS,damage.ds.half=0.032
I10941,I10941,120 (BRA'06/III/o7/66),petrous (CBD),2019,OlaldeScience2019,Context: Archaeological - Period,3600,144,1900-1400 BCE,..,Gibraltar_EBA,Bray Cave,Gibraltar,36.132004,-5.343773,Repulldown on 3.2M snpset,1240K,1,0.658517,428349,225117,M,n/a (no relatives detected),..,..,..,T2e1,..,0.102,0.443,ds.half,S10941.Y1.E1.L1,PASS,..
I10942,I10942,122 (RC99/1),petrous (CBD),2019,OlaldeScience2019,Context: Archaeological - Period,6950,289,5500-4500 BCE,..,Gibraltar_EN,"Gibraltar, Europa 1",Gibraltar,36.132004,-5.343773,Repulldown on 3.2M snpset,1240K,1,0.453229,364484,190736,F,n/a (no relatives detected),n/a (female),n/a (female),..,N1a1a1,..,0.098,0.015,ds.half,S10942.Y1.E1.L1,PASS,..
I0070,I0070,Lassithi2,bone,2017,LazaridisNature2017,Context: Archaeological - Period,4000,202,2400-1700 BCE,..,Greece_Minoan_Lassithi,"Crete, Lassithi",Greece,35.08,25.83,Repulldown on 3.2M snpset,1240K,1,1.267,595801,380401,M,n/a (no relatives detected),..,..,962.750317,H13a1a,"[0.993,1]",..,..,ds.plus,S0070.L1,PASS,..
I0071,I0071,Lassithi4,tooth,2017,LazaridisNature2017,Context: Archaeological - Period,4000,202,2400-1700 BCE,..,Greece_Minoan_Lassithi,"Crete, Lassithi",Greece,35.08,25.83,Repulldown on 3.2M snpset,1240K,1,7.312,952928,542356,F,n/a (no relatives detected),n/a (female),n/a (female),552,U5a1,"[0.992,0.998]",0.02,0.009,ds.plus,S0071.L1,PASS,..
I0073,I0073,Lassithi7,bone,2017,LazaridisNature2017,Context: Archaeological - Period,4000,202,2400-1700 BCE,..,Greece_Minoan_Lassithi,"Crete, Lassithi",Greece,35.08,25.83,Repulldown on 3.2M snpset,1240K,1,1.481,627430,394707,M,n/a (no relatives detected),..,..,563.156799,H,"[0.98,0.995]",..,..,ds.plus,S0073.L1,PASS,..
I0074,I0074,Lassithi9,bone,2017,LazaridisNature2017,Context: Archaeological - Period,4000,202,2400-1700 BCE,..,Greece_Minoan_Lassithi,"Crete, Lassithi",Greece,35.08,25.83,Repulldown on 3.2M snpset,1240K,1,0.874,498227,339435,F,n/a (no relatives detected),n/a (female),n/a (female),933.503289,H5,"[0.976,0.993]",..,..,ds.plus,S0074.L1,PASS,..
I9005,I9005,Lassithi17,tooth,2017,LazaridisNature2017,Context: Archaeological - Period,4000,202,2400-1700 BCE,..,Greece_Minoan_Lassithi,"Crete, Lassithi",Greece,35.08,25.83,1240K pulldown padded to 3.2M snpset,1240K,..,1.351,388742,335153,F,n/a (no relatives detected),n/a (female),n/a (female),..,H,..,..,..,..,..,PASS,..
I9127,I9127,12V t2 Tholos,tooth,2017,LazaridisNature2017,Context: Dates of four skeletons in same ossuary,3895,153,2210-1680 BCE,..,Greece_Minoan_Odigitria,"Crete, Heraklion, Moni Odigitria",Greece,35.05138889,24.81361111,1240K pulldown padded to 3.2M snpset,1240K,1,0.035,36415,19925,F,n/a (no relatives detected),n/a (female),n/a (female),..,J2b1a1,..,..,..,..,ABI924,PASS,..
I9128,I9128,13V t2 Tholos,tooth,2017,LazaridisNature2017,Context: Dates of four skeletons in same ossuary,3895,153,2210-1680 BCE,..,Greece_Minoan_Odigitria,"Crete, Heraklion, Moni Odigitria",Greece,35.05138889,24.81361111,1240K pulldown padded to 3.2M snpset,1240K,1,0.016,17038,9873,F,n/a (no relatives detected),n/a (female),n/a (female),..,I5,..,..,..,..,ABI925,PASS,..
I9129,I9129,14V t2 Tholos,tooth,2017,LazaridisNature2017,Context: Dates of four skeletons in same ossuary,3895,153,2210-1680 BCE,..,Greece_Minoan_Odigitria,"Crete, Heraklion, Moni Odigitria",Greece,35.05138889,24.81361111,1240K pulldown padded to 3.2M snpset,1240K,1,0.063,63893,35614,F,n/a (no relatives detected),n/a (female),n/a (female),..,H+163,..,..,..,..,ABI926,PASS,..
I9130,I9130,16V Tholos,tooth,2017,LazaridisNature2017,Context: Dates of four skeletons in same ossuary,3895,153,2210-1680 BCE,..,Greece_Minoan_Odigitria,"Crete, Heraklion, Moni Odigitria",Greece,35.05138889,24.81361111,1240K pulldown padded to 3.2M snpset,1240K,1,0.086,90718,52723,M,n/a (no relatives detected),..,..,..,U3b3,..,..,..,..,ABI927,PASS,..
I9131,I9131,19V t2 Tholos,tooth,2017,LazaridisNature2017,Context: Dates of four skeletons in same ossuary,3895,153,2210-1680 BCE,..,Greece_Minoan_Odigitria,"Crete, Heraklion, Moni Odigitria",Greece,35.05138889,24.81361111,1240K pulldown padded to 3.2M snpset,1240K,1,0.095,96821,57011,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1a2,..,..,..,..,ABI928,PASS,..
I2937,I2937,"A2197 multi-burial (multi-burial, Chamber B, Layer 14)",petrous,2017,LazaridisNature2017,Direct: IntCal20,7360,41,"5477-5331 calBCE (6441±38 BP, OxA-22012)",..,Greece_Peloponnese_N,"Diros, Alepotrypa Cave",Greece,36.63833333,22.3825,Repulldown on 3.2M snpset,1240K,4,1.15252,641337,345454,F,n/a (no relatives detected),n/a (female),n/a (female),62.143521,K1a+195,"[0.974,0.993]",..,..,"ds.half,ds.half,ds.half,ds.half","S2937.E1.L2,S2937.E1.L3,S2937.E1.L4,S2937.E1.L5",PASS,..
I2937_noUDG,I2937,"A2197 multi-burial (multi-burial, Chamber B, Layer 14)",petrous,2017,LazaridisNature2017,Direct: IntCal20,7360,41,"5477-5331 calBCE (6441±38 BP, OxA-22012)",..,Greece_Peloponnese_N_noUDG,"Diros, Alepotrypa Cave",Greece,36.63833333,22.3825,1240K pulldown padded to 3.2M snpset,1240K,5,2.02,746534,404473,F,n/a (no relatives detected),n/a (female),n/a (female),62.143521,K1a+195,"[0.974,0.993]",..,..,"ds.minus,ds.half,ds.half,ds.half,ds.half","S2937.E1.L1,S2937.E1.L2,S2937.E1.L3,S2937.E1.L4,S2937.E1.L5",PASS_WHY_COV_LESS_THAN_UDG_FULLY_TREATED_VERSION,..
CO1_noUDG.SG,I1497,"HUNG353, CO1",petrous,2014,GambaNatureCommunications2014,Direct: IntCal20,5019,100,"3320-2922 calBCE (4421±27 BP, MAMS-14825)",..,Hungary_Baden_LateCA.SG,Apc-Berekalya I,Hungary,47.167,19.833,Repulldown on 3.2M snpset,Shotgun,..,0.941,703912,364723,F,n/a (no relatives detected),n/a (female),n/a (female),..,H,..,..,..,ds.minus,..,PASS,..
SZ41_noUDG,SZ41,SZ41,..,2018,AmorimNatureCommunications2018,Context: Dates on contextual mateiral in same cemetery,1442,55,412-604 CE,..,Hungary_Langobard,Szólád,Hungary,46.28333333,17.85,Repulldown on 3.2M snpset,1240K,..,0.273701,140869,75379,F,n/a (no relatives detected),n/a (female),n/a (female),0.94,n/a (<2x),n/a (<2x),0.2058,..,ds.minus,..,PASS,..
SZ44,SZ44,SZ44,petrous,2018,AmorimNatureCommunications2018,Context: Dates on contextual mateiral in same cemetery,1442,55,412-604 CE,..,Hungary_Langobard_lc,Szólád,Hungary,46.28333333,17.85,Repulldown on 3.2M snpset,1240K,..,0.001387,1769,956,U,"Hungary, Sz�l�d Family C (3 members) (SZ42 has a 2d or 3d relationship with SZ27-SZ44)",n/a  (sex unknown),n/a  (sex unknown),..,..,..,0.0131,..,ds.half,..,QUESTIONABLE_CRITICAL,"<2500.SNPs, damage.ds.half=0.013, .."
SZ43.SG,SZ43,SZ43,petrous,2018,AmorimNatureCommunications2018,Direct (WARNING MISSING LAB CODE): IntCal20,1393,35,438-605 calCE (1521±25 BP),..,Hungary_Langobard_o1.SG,Szólád,Hungary,46.28333333,17.85,Repulldown on 3.2M snpset,Shotgun,..,11.762964,1149884,593053,M,n/a (no relatives detected),..,..,140.37,H1e,..,0.1027,..,ds.half,..,PASS,..
SZ6,SZ6,SZ6,petrous,2018,AmorimNatureCommunications2018,Context: Dates on contextual mateiral in same cemetery,1442,55,412-604 CE,..,Hungary_Langobard_o2_brother.SZ14_brother.SZ8,Szólád,Hungary,46.28333333,17.85,Repulldown on 3.2M snpset,1240K,..,0.043028,54543,29330,M,"Hungary, Sz�l�d Family D (10 members) (SZ24-SZ13-SZ22 have a father-son1-son2 relationship; SZ13-SZ7 have a father-son relationship. As expected from this family structure, the genetics are also consistent with SZ24-SZ7 being 2d or 3d relatives [grandfather-grandson] and SZ22-SZ7 being 2d or 3d relatives [uncle-nephew]. SZ14-SZ8-SZ6 have a sibling relationship. SZ24-SZ12 have a 2d or 3d relationship; SZ13 has a 2d or 3d relationship to SZ6-SZ8-SZ14-SZ12; SZ22 has a 2d or 3d relationship with SZ14-SZ8-SZ12; SZ7 has a 2d or 3d relationship with SZ6-SZ8-SZ14-SZ12; SZ12 has a 2d or 3d relationship with SZ14-SZ8-SZ6; SZ6 has a 2d or 3d relationship with SZ15-SZ19)",..,..,0.14,n/a (<2x),n/a (<2x),0.1521,..,ds.half,..,PASS,..
SZ45.SG,SZ45,SZ45,petrous,2018,AmorimNatureCommunications2018,Context: Dates on contextual mateiral in same cemetery,1442,55,412-604 CE,..,Hungary_Langobard_o2.SG,Szólád,Hungary,46.28333333,17.85,Repulldown on 3.2M snpset,Shotgun,..,10.739735,1149918,593037,M,n/a (no relatives detected),..,..,144.5,J1c,..,0.1095,..,ds.half,..,PASS,..
SZ8,SZ8,SZ8,petrous,2018,AmorimNatureCommunications2018,Context: Dates on contextual mateiral in same cemetery,1442,55,412-604 CE,..,Hungary_Langobard_sister.SZ14_sister.SZ6,Szólád,Hungary,46.28333333,17.85,Repulldown on 3.2M snpset,1240K,..,0.173884,200943,107393,F,"Hungary, Sz�l�d Family D (10 members) (SZ24-SZ13-SZ22 have a father-son1-son2 relationship; SZ13-SZ7 have a father-son relationship. As expected from this family structure, the genetics are also consistent with SZ24-SZ7 being 2d or 3d relatives [grandfather-grandson] and SZ22-SZ7 being 2d or 3d relatives [uncle-nephew]. SZ14-SZ8-SZ6 have a sibling relationship. SZ24-SZ12 have a 2d or 3d relationship; SZ13 has a 2d or 3d relationship to SZ6-SZ8-SZ14-SZ12; SZ22 has a 2d or 3d relationship with SZ14-SZ8-SZ12; SZ7 has a 2d or 3d relationship with SZ6-SZ8-SZ14-SZ12; SZ12 has a 2d or 3d relationship with SZ14-SZ8-SZ6; SZ6 has a 2d or 3d relationship with SZ15-SZ19)",n/a (female),n/a (female),1.41,n/a (<2x),n/a (<2x),0.1025,..,ds.half,..,PASS,..
I1497,I1497,"HUNG353, CO1",petrous,2014,MathiesonNature2015 (capture of same sample shotgunned in Gamba2014),Direct: IntCal20,5019,100,"3320-2922 calBCE (4421±27 BP, MAMS-14825)",..,Hungary_LateC_Baden,Apc-Berekalya I,Hungary,47.167,19.833,Repulldown on 3.2M snpset,1240K,1,4.563,813341,443915,F,n/a (no relatives detected),n/a (female),n/a (female),445,H,"[0.983,0.994]",0.112,0.012,ds.half,S1497.E1.L1,PASS,..
I2369,I2369,GEN15a,petrous,2017,LipsonNature2017,Direct: IntCal20,5186,90,"3370-3101 calBCE (4545±35 BP, Poz-83634)",..,Hungary_LateC_Baden,Budakalász-Luppa csárda,Hungary,47.62094,19.04494,Repulldown on 3.2M snpset,1240K,1,1.664,743990,398392,M,"Hungary, Budakal�sz-Luppa cs�rda Family A (2 members) (I2368-I2369 have a 2d or 3d relationship)",..,..,125,J2a1a1,"[0.972,0.981]",0.083,0.416,ds.half,S2369.L1,PASS,..
I2371,I2371,GEN17a,petrous,2017,LipsonNature2017,Direct: IntCal20,5169,81,"3361-3099 calBCE (4520±35 BP, Poz-83635)",..,Hungary_LateC_Baden,Alsónémedi,Hungary,47.31875,19.16692,Repulldown on 3.2M snpset,1240K,1,0.823,537504,288096,M,n/a (no relatives detected),..,..,42,U5b,"[0.976,0.990]",0.134,0.419,ds.half,S2371.L1,PASS,..
I2752,I2752,GEN21,petrous,2017,LipsonNature2017,Context: Archaeological - Period,5175,217,3600-2850 BCE,..,Hungary_LateC_Baden,Balatonlelle-Felső-Gamász,Hungary,46.78469,17.731714,Repulldown on 3.2M snpset,1240K,1,0.669,511933,269199,M,"Hungary, Balatonlelle, Fels-Gam�sz Family A (2 members) (I2752-I2755 have a 2d or 3d relationship)",..,I2a1,56.6,K1a,..,0.188,0.42,ds.half,S2752.L1,PASS,..
I2753,I2753,GEN22,petrous,2017,LipsonNature2017,Direct: IntCal20,5085,115,"3333-2928 calBCE (4440±35 BP, Poz-88231)",..,Hungary_LateC_Baden,Balatonlelle-Felső-Gamász,Hungary,46.78469,17.731714,Repulldown on 3.2M snpset,1240K,1,2.306,849447,448038,M,n/a (no relatives detected),..,..,315,U5a1,..,0.127,0.408,ds.half,S2753.L1,PASS,"batch.flag, Xcontam=[0.006,0.013]"
I2754,I2754,GEN23,petrous,2017,LipsonNature2017,Direct: IntCal20,5140,96,"3338-3024 calBCE (4465±30 BP, Poz-83637)",..,Hungary_LateC_Baden,Balatonlelle-Felső-Gamász,Hungary,46.78469,17.731714,Repulldown on 3.2M snpset,1240K,1,0.335,315804,165079,M,n/a (no relatives detected),..,..,71.9,J1c+16261+189,..,0.139,0.43,ds.half,S2754.L1,PASS,..
I2755,I2755,GEN24,petrous,2017,LipsonNature2017,Context: Archaeological - Period,5175,217,3600-2850 BCE,..,Hungary_LateC_Baden,Balatonlelle-Felső-Gamász,Hungary,46.78469,17.731714,Repulldown on 3.2M snpset,1240K,1,0.037,42030,21689,M,"Hungary, Balatonlelle, Fels-Gam�sz Family A (2 members) (I2752-I2755 have a 2d or 3d relationship)",..,..,29.7,U8b1a1,..,0.226,0.424,ds.half,S2755.L1,PASS,..
